Cow_ID,Day,Breed,Months after giving birth,Previous_Mastits_status,IUFL,EUFL,IUFR,EUFR,IURL,EURL,IURR,EURR,Temperature,Hardness,Pain,Milk_visibility
cow436,6,Jersey,5,1,234,275,302,389,272,360,240,290,53,1,1,1
cow273,3,Jersey,6,1,150,211,309,155,269,337,238,213,45,1,0,1
cow446,4,Jersey,4,0,143,293,203,305,258,159,212,315,57,0,0,1
cow1011,6,Jersey,5,1,152,200,305,391,276,287,273,190,35,0,1,0
cow275,4,Jersey,4,0,292,214,196,256,255,188,141,215,37,0,1,0
cow622,2,Jersey,5,0,212,152,180,320,237,362,157,157,32,0,1,0
cow69,5,Jersey,1,1,311,323,261,155,217,295,130,302,58,0,1,1
cow467,1,Jersey,1,0,300,191,232,334,236,254,291,179,51,0,0,0
cow724,3,Jersey,4,0,258,218,333,252,223,202,289,334,57,0,1,1
cow584,6,Jersey,4,1,178,320,191,198,282,362,291,275,35,1,1,0
cow181,5,Jersey,6,1,263,349,238,170,147,342,301,349,34,1,1,0
cow494,3,Jersey,5,1,163,332,156,271,181,328,283,318,34,1,0,0
cow152,6,Jersey,5,0,208,162,285,371,156,185,282,155,54,1,0,1
cow865,5,Jersey,6,0,308,295,240,250,264,303,132,292,53,1,1,0
cow888,2,Jersey,4,0,241,330,332,289,284,205,262,200,45,1,0,1
cow551,6,Jersey,5,1,193,367,203,358,201,254,184,188,56,0,1,1
cow35,1,Jersey,1,0,211,222,214,247,233,217,142,170,30,1,1,1
cow679,2,Jersey,6,0,136,258,141,208,226,282,279,182,40,1,1,0
cow269,2,Jersey,6,1,145,255,157,180,302,220,288,294,47,0,0,0
cow919,1,Jersey,2,1,160,283,337,366,209,337,247,273,56,0,1,0
cow35,6,Jersey,6,0,139,280,160,322,253,244,151,250,27,0,1,1
cow1014,5,Jersey,1,0,287,233,162,187,221,262,288,183,53,1,1,1
cow429,6,Jersey,5,0,278,363,226,376,235,159,134,189,32,0,0,0
cow770,2,Jersey,4,0,175,300,227,371,208,250,162,159,54,0,1,0
cow529,6,Jersey,2,0,230,313,134,208,149,222,188,244,54,1,1,1
cow267,2,Jersey,4,1,139,316,254,386,303,367,305,357,39,1,1,1
cow555,3,Jersey,2,0,266,342,182,318,216,247,299,221,57,1,0,0
cow176,2,Jersey,1,1,154,362,342,341,174,223,286,182,40,0,1,1
cow889,5,Jersey,3,0,177,158,266,365,285,248,129,204,44,1,0,1
cow86,5,Jersey,2,1,288,337,209,370,283,186,264,307,35,1,1,1
cow4,6,Jersey,1,1,293,227,141,248,230,213,281,223,26,0,1,0
cow67,6,Jersey,3,1,203,285,164,167,183,254,276,279,50,0,0,1
cow657,6,Jersey,2,0,285,163,339,362,166,173,185,332,42,0,0,0
cow170,2,Jersey,4,1,245,168,232,188,165,212,264,254,35,1,1,1
cow145,3,Jersey,3,1,284,329,240,356,185,302,265,244,52,0,1,0
cow434,1,Jersey,3,1,288,287,327,391,306,358,295,332,30,1,1,0
cow380,3,Jersey,2,0,221,360,195,366,159,173,284,265,54,1,1,1
cow702,6,Jersey,3,1,316,213,240,259,202,182,160,225,47,0,1,1
cow996,2,Jersey,3,1,233,175,205,261,244,221,288,202,42,0,0,1
cow831,6,Jersey,3,0,158,299,142,274,219,280,256,340,38,0,0,0
cow361,3,Jersey,5,0,310,272,257,353,176,279,218,331,52,1,0,0
cow431,2,Jersey,6,1,136,166,200,362,296,302,192,219,55,1,1,1
cow205,2,Jersey,1,0,250,209,254,217,324,196,132,258,38,1,1,0
cow821,3,hostlene,3,1,218,238,312,157,279,292,153,315,47,1,0,0
cow808,6,Jersey,4,1,273,288,259,165,237,316,122,262,48,0,0,1
cow948,5,Jersey,6,1,172,263,145,164,284,320,253,250,39,1,0,0
cow853,4,Jersey,4,0,283,284,199,185,249,199,246,264,52,1,1,1
cow125,5,Jersey,2,1,313,178,179,373,275,171,275,172,48,1,1,0
cow146,1,Jersey,1,0,170,332,273,215,287,238,308,188,43,1,0,0
cow806,3,hostlene,2,0,266,167,239,301,308,160,279,301,43,0,1,1
cow491,4,Jersey,5,0,217,326,264,279,269,258,302,281,51,1,1,0
cow226,2,Jersey,4,0,299,364,295,370,200,305,315,327,52,1,0,1
cow777,1,Jersey,1,1,254,195,285,281,271,369,274,321,55,1,0,1
cow557,6,Jersey,3,1,206,255,198,179,171,229,186,298,30,0,0,1
cow1038,1,Jersey,2,0,320,152,150,362,267,206,276,260,35,1,1,0
cow598,5,Jersey,1,0,199,326,190,241,191,202,174,308,32,1,1,0
cow214,1,Jersey,5,0,145,225,339,194,252,276,260,161,31,1,1,0
cow129,6,Jersey,5,0,309,363,309,184,319,339,236,247,38,1,1,0
cow804,6,Jersey,3,1,258,248,232,389,155,228,144,179,54,1,1,1
cow939,5,Jersey,4,1,238,195,188,390,230,247,130,206,39,1,0,1
cow655,6,Jersey,6,1,314,188,312,249,183,344,209,186,34,1,0,0
cow587,5,Jersey,5,1,291,311,318,356,270,178,180,272,27,1,1,1
cow344,1,Jersey,3,0,263,175,134,196,312,199,267,293,51,0,1,1
cow797,2,Jersey,4,0,170,301,319,270,273,338,135,318,50,1,0,0
cow1035,3,Jersey,6,0,259,357,325,227,289,199,138,190,52,1,1,1
cow600,1,Jersey,2,0,321,242,257,179,159,290,313,215,48,0,0,0
cow457,3,Jersey,4,1,318,266,310,239,247,186,273,167,42,1,0,1
cow880,2,Jersey,2,1,253,195,277,222,139,201,195,233,43,1,1,0
cow725,1,Jersey,2,0,198,264,276,189,276,344,230,189,41,0,0,0
cow913,5,Jersey,2,0,296,244,319,239,169,229,140,274,29,1,1,0
cow346,4,Jersey,3,1,252,372,267,156,248,153,147,310,57,0,0,1
cow339,3,Jersey,5,1,261,190,234,337,149,165,190,211,33,1,0,0
cow500,4,Jersey,1,0,141,346,160,200,273,212,124,204,49,1,0,1
cow247,4,Jersey,2,0,225,358,232,296,248,212,274,287,52,0,1,1
cow418,4,Jersey,6,0,141,302,285,207,149,240,245,163,57,0,0,0
cow147,1,Jersey,1,1,137,289,137,372,324,222,262,151,54,0,0,0
cow774,1,Jersey,3,0,207,287,295,309,221,178,159,305,30,1,1,1
cow76,3,Jersey,3,0,226,358,239,222,252,252,128,234,46,0,0,1
cow400,1,Jersey,6,0,248,305,338,182,132,245,247,204,25,1,1,0
cow105,4,Jersey,2,1,264,321,268,169,208,213,171,255,52,0,1,0
cow973,4,Jersey,4,0,253,372,175,225,276,202,126,181,39,0,1,1
cow811,2,Jersey,4,1,267,249,181,158,277,256,132,171,29,1,1,1
cow627,4,Jersey,3,1,268,174,172,286,304,303,144,225,38,0,0,0
cow182,2,Jersey,6,1,260,344,225,313,195,343,298,303,47,0,0,1
cow125,3,Jersey,1,1,260,288,313,215,316,243,121,162,54,0,1,1
cow468,1,Jersey,6,0,260,261,190,256,216,154,264,156,39,0,1,1
cow1001,6,Jersey,2,1,161,180,222,256,144,218,173,195,36,0,1,0
cow372,4,Jersey,6,1,272,176,297,178,296,203,262,245,51,0,1,0
cow517,1,Jersey,5,1,280,193,181,380,232,250,259,204,45,1,0,0
cow284,3,Jersey,3,0,192,331,259,212,166,294,218,252,55,1,1,1
cow295,2,Jersey,2,1,253,371,258,187,278,366,234,220,32,1,0,0
cow596,3,Jersey,1,1,137,331,221,298,305,315,242,250,27,1,0,1
cow599,3,Jersey,4,1,304,250,208,174,159,172,126,200,37,0,1,0
cow284,5,Jersey,3,1,164,233,147,363,223,213,220,350,33,1,0,1
cow117,3,Jersey,1,0,224,242,137,291,284,158,127,277,42,1,1,0
cow635,1,Jersey,3,0,193,169,146,176,260,181,198,308,36,1,1,1
cow930,2,Jersey,1,1,274,214,263,240,142,200,167,190,32,1,1,0
cow994,5,Jersey,4,1,315,211,140,341,239,280,158,219,42,1,0,1
cow302,5,Jersey,4,1,227,367,249,382,326,155,190,360,38,1,0,1
cow802,4,Jersey,4,1,142,362,143,343,145,287,307,256,47,1,1,1
cow771,1,Jersey,1,1,274,314,203,327,208,316,246,214,26,1,0,0
cow952,2,Jersey,5,1,313,157,262,256,228,236,214,269,53,1,1,0
cow1083,2,Jersey,6,0,304,198,213,172,224,241,121,179,26,1,1,1
cow915,5,Jersey,6,1,155,256,339,195,196,266,315,218,45,0,1,1
cow81,1,Jersey,2,1,320,181,186,164,248,337,238,280,50,1,0,1
cow798,1,Jersey,5,0,221,203,214,283,272,318,302,158,41,0,0,1
cow838,3,Jersey,6,1,140,181,251,302,278,175,248,302,27,0,1,1
cow7,3,hostlene,2,0,311,163,227,215,207,156,216,338,44,1,0,1
cow717,3,Jersey,6,1,198,333,243,249,188,354,290,289,52,1,0,1
cow1044,4,Jersey,2,1,135,365,266,237,324,203,203,311,48,1,1,0
cow954,2,Jersey,5,0,205,346,269,165,281,190,232,151,34,0,1,0
cow198,3,Jersey,6,1,276,333,337,348,314,315,133,309,42,0,1,0
cow649,3,Jersey,5,0,177,275,233,258,272,279,286,192,45,1,1,0
cow715,5,Jersey,2,0,222,196,138,190,263,305,299,340,28,1,0,1
cow668,1,Jersey,1,1,190,232,190,269,279,354,305,337,54,1,0,0
cow804,4,Jersey,6,0,313,322,171,343,156,193,173,250,34,0,0,0
cow298,3,Jersey,2,0,133,176,327,267,231,353,269,157,57,0,1,0
cow362,1,Jersey,2,1,270,234,157,388,293,316,179,269,34,1,1,1
cow249,6,Jersey,1,0,291,216,184,153,160,306,193,326,53,0,0,1
cow317,4,hostlene,1,0,316,186,281,357,137,270,283,328,51,0,1,0
cow1039,4,Jersey,4,1,215,160,278,299,222,257,135,158,35,1,0,1
cow175,1,Jersey,6,1,195,219,289,298,306,334,145,324,44,1,0,0
cow26,1,Jersey,3,1,163,338,186,218,296,212,127,332,36,0,0,1
cow803,5,Jersey,3,0,312,220,187,341,265,247,188,224,38,0,1,1
cow372,1,Jersey,1,1,205,183,322,261,303,325,273,222,26,0,1,1
cow869,3,Jersey,2,1,272,193,174,392,132,193,192,153,48,0,1,1
cow549,2,Jersey,6,0,231,320,240,197,130,262,152,269,49,1,1,1
cow252,6,Jersey,2,0,307,185,211,339,172,189,313,226,48,1,0,0
cow760,5,Jersey,5,1,259,362,272,172,172,221,300,206,26,1,1,0
cow396,1,Jersey,6,0,150,194,178,252,315,348,196,308,43,0,0,0
cow458,4,Jersey,6,1,165,254,235,333,251,305,304,194,27,0,1,1
cow512,6,Jersey,6,0,255,241,268,382,227,206,267,222,36,1,1,0
cow844,5,Jersey,2,0,161,200,299,202,281,170,297,234,55,0,0,1
cow85,3,Jersey,5,0,150,358,201,338,131,163,295,287,26,1,0,1
cow496,3,Jersey,5,0,239,300,172,208,264,234,299,170,44,0,0,0
cow764,3,Jersey,6,0,214,283,217,205,284,236,148,350,33,0,1,1
cow71,5,Jersey,6,1,165,371,316,282,205,288,172,253,37,1,0,0
cow291,5,Jersey,4,0,158,372,141,184,257,333,217,195,34,0,1,1
cow963,4,Jersey,5,0,290,255,248,186,169,274,175,163,41,0,1,1
cow520,2,Jersey,6,0,213,159,321,268,158,252,295,173,50,0,1,0
cow345,4,Jersey,6,0,269,319,241,303,237,259,291,294,30,0,1,1
cow594,4,Jersey,1,0,191,186,305,204,226,300,236,288,36,1,0,0
cow303,6,Jersey,3,0,131,207,212,307,181,323,188,307,46,1,1,0
cow534,5,Jersey,6,1,289,158,145,248,222,153,252,243,30,1,1,1
cow368,2,Jersey,4,1,309,257,248,287,162,267,213,277,39,1,0,1
cow980,2,Jersey,3,0,142,180,244,267,135,165,179,201,47,1,0,0
cow568,4,Jersey,4,1,237,178,334,180,292,201,149,328,56,1,1,1
cow311,3,Jersey,2,1,276,349,178,175,216,216,173,262,44,1,0,1
cow499,1,Jersey,5,1,247,294,132,217,279,209,226,183,37,0,0,0
cow859,4,Jersey,6,1,305,357,193,388,299,267,152,203,30,1,1,1
cow1064,5,Jersey,4,1,242,331,196,230,169,287,277,337,54,1,1,0
cow186,4,Jersey,5,0,159,153,332,188,227,339,288,210,32,0,1,1
cow777,1,Jersey,3,0,139,195,276,364,256,213,199,152,34,0,0,0
cow877,4,Jersey,1,1,151,355,230,186,164,300,299,336,53,1,1,0
cow708,5,Jersey,4,1,292,281,194,365,192,340,220,347,48,0,1,0
cow511,3,Jersey,5,0,301,312,321,226,306,345,192,237,51,0,1,1
cow320,3,Jersey,4,1,297,295,322,348,171,316,256,350,46,1,0,1
cow547,2,Jersey,5,0,172,155,241,290,167,352,223,326,58,1,0,1
cow312,3,Jersey,5,1,207,289,233,184,192,258,312,342,32,0,1,1
cow79,6,Jersey,2,1,216,258,285,190,231,310,154,318,37,0,1,1
cow274,3,Jersey,4,1,154,235,158,327,200,276,254,307,33,0,0,1
cow264,1,Jersey,1,0,166,176,257,357,271,153,173,339,43,1,1,1
cow496,4,Jersey,1,0,202,298,333,288,296,332,230,199,24,0,0,1
cow1073,6,Jersey,5,0,242,331,204,250,298,324,240,328,56,1,1,1
cow802,6,Jersey,6,1,316,225,323,315,239,340,227,216,50,0,0,1
cow155,3,Jersey,3,1,299,192,153,343,272,327,291,202,54,0,0,1
cow421,1,Jersey,2,0,213,228,320,238,314,187,204,290,48,0,0,0
cow128,5,Jersey,5,1,249,283,155,296,275,154,237,229,55,1,0,0
cow209,3,Jersey,5,1,316,326,205,250,325,316,176,265,54,1,1,1
cow126,6,Jersey,1,1,247,164,262,366,180,366,303,161,34,1,1,0
cow221,1,Jersey,3,1,181,176,199,234,174,155,234,178,53,1,0,0
cow825,5,Jersey,2,1,247,265,260,192,231,276,273,152,58,0,0,1
cow32,1,Jersey,5,1,250,216,317,312,177,330,237,208,33,1,1,1
cow117,6,Jersey,2,0,209,302,273,158,202,290,214,189,52,0,1,0
cow7,1,Jersey,1,1,248,213,254,260,256,264,210,292,55,1,0,1
cow865,5,Jersey,4,1,301,331,233,276,266,347,154,222,42,0,0,0
cow703,6,Jersey,4,1,199,283,195,273,165,179,243,303,28,0,0,0
cow938,1,Jersey,4,0,158,318,239,291,159,156,224,319,37,1,1,1
cow795,3,Jersey,1,1,266,206,315,326,199,338,230,259,42,0,1,1
cow428,6,Jersey,2,0,281,330,307,380,172,225,290,221,43,0,1,1
cow872,6,Jersey,4,1,239,290,151,233,287,152,268,250,26,0,0,1
cow216,4,Jersey,5,1,198,170,220,248,214,263,277,326,49,0,0,0
cow450,3,Jersey,5,1,251,211,310,368,271,336,195,357,33,1,1,1
cow579,6,Jersey,5,0,136,156,202,155,182,212,221,189,36,0,1,1
cow395,6,Jersey,2,1,220,348,138,274,199,272,152,254,32,1,1,1
cow534,6,Jersey,3,0,220,164,181,323,299,200,222,175,38,0,0,1
cow312,2,Jersey,4,0,231,323,266,246,220,177,157,336,33,0,1,1
cow885,2,Jersey,1,1,270,335,264,196,307,317,226,318,49,0,1,1
cow448,6,Jersey,4,0,222,313,144,276,252,294,176,178,26,1,0,0
cow435,3,Jersey,4,0,273,322,170,374,131,227,290,339,56,0,1,0
cow205,5,Jersey,4,1,244,187,142,273,222,211,272,238,46,0,1,0
cow347,5,Jersey,1,0,154,309,307,277,154,193,230,331,50,1,1,1
cow426,1,Jersey,5,0,315,163,179,209,199,332,189,286,29,0,1,0
cow530,1,Jersey,4,1,220,258,323,300,200,319,158,289,33,0,1,1
cow686,3,Jersey,4,0,223,260,145,320,304,353,293,216,35,1,0,1
cow344,3,Jersey,3,0,240,193,169,259,231,341,216,236,43,0,0,1
cow801,6,Jersey,1,1,309,252,331,319,255,246,197,324,50,1,0,1
cow725,4,Jersey,1,1,287,245,212,324,164,215,313,345,35,1,1,1
cow773,6,Jersey,5,0,193,248,291,185,196,201,267,216,40,0,0,0
cow1027,6,Jersey,2,1,299,315,252,277,239,344,187,296,50,0,1,0
cow165,2,Jersey,3,1,244,357,289,229,279,359,179,332,27,0,0,1
cow1080,6,Jersey,5,0,271,264,309,184,155,347,298,235,35,1,0,0
cow646,2,Jersey,3,1,206,339,172,363,175,264,202,317,26,0,0,0
cow39,1,Jersey,1,1,277,327,146,366,163,310,208,192,44,1,1,0
cow69,1,Jersey,4,1,296,326,229,388,240,369,150,337,54,0,1,0
cow489,1,Jersey,5,0,188,159,289,370,204,227,178,176,50,1,0,0
cow432,2,Jersey,4,0,263,223,246,367,186,348,155,244,56,1,1,1
cow350,1,Jersey,6,0,243,249,325,392,290,210,269,169,57,1,1,0
cow635,6,Jersey,1,1,185,188,276,179,219,289,180,348,30,1,0,1
cow854,4,Jersey,3,0,314,322,192,360,230,335,279,298,42,0,1,1
cow142,4,Jersey,1,0,203,344,333,207,309,246,290,173,35,0,1,0
cow376,6,Jersey,2,1,184,322,261,348,224,358,283,275,26,1,1,0
cow529,5,Jersey,2,1,240,169,294,245,247,173,220,178,32,0,0,1
cow648,1,Jersey,1,0,135,221,259,158,263,306,143,220,37,0,1,0
cow259,2,Jersey,1,1,165,334,225,380,221,248,193,335,55,0,1,1
cow62,1,Jersey,4,1,186,299,238,291,153,333,309,166,53,0,1,0
cow18,5,Jersey,2,1,294,314,334,358,243,279,210,198,36,1,0,0
cow851,3,Jersey,6,1,198,206,340,384,296,308,285,324,55,1,1,1
cow285,4,Jersey,6,0,313,197,256,366,303,155,309,269,40,0,1,1
cow548,2,Jersey,5,1,195,194,324,322,192,344,254,229,27,0,0,1
cow784,6,Jersey,5,0,306,356,342,335,133,325,198,165,43,1,1,1
cow216,1,hostlene,3,0,309,183,150,330,237,230,248,207,30,0,0,1
cow143,6,Jersey,3,1,255,191,319,378,251,258,289,182,24,1,1,0
cow550,1,Jersey,5,0,264,209,221,262,190,158,218,196,55,0,1,1
cow404,6,Jersey,6,0,318,202,321,388,301,207,292,287,57,0,0,1
cow765,4,Jersey,1,1,218,360,261,328,166,283,155,277,58,0,1,1
cow558,4,Jersey,3,0,217,253,250,185,277,314,195,320,42,0,1,1
cow1015,2,Jersey,5,0,150,219,179,226,189,338,153,224,38,0,0,1
cow58,4,Jersey,5,0,169,182,218,285,326,330,266,193,55,1,0,0
cow86,3,Jersey,5,0,192,355,259,225,327,205,179,256,42,1,0,1
cow201,6,Jersey,5,0,216,188,251,302,157,250,150,348,32,0,0,1
cow203,2,Jersey,2,0,306,199,322,220,248,281,255,301,46,0,0,1
cow528,4,Jersey,2,0,133,324,148,162,313,364,287,336,42,1,1,0
cow488,6,Jersey,4,0,200,363,245,163,247,327,200,183,26,1,0,1
cow19,4,Jersey,5,1,283,284,214,300,275,353,208,245,31,1,1,1
cow1093,3,Jersey,6,0,192,264,196,315,253,161,165,336,32,0,1,0
cow515,2,Jersey,3,0,236,232,314,386,225,192,135,319,29,0,0,0
cow370,1,Jersey,4,1,160,333,160,220,143,206,267,232,31,0,0,0
cow74,6,Jersey,1,1,252,268,253,321,196,193,248,239,33,1,0,1
cow507,6,Jersey,3,0,219,211,310,259,292,309,312,225,31,0,1,0
cow321,6,Jersey,5,1,140,363,336,288,322,261,187,288,29,1,1,0
cow1099,1,Jersey,4,1,285,340,136,212,296,263,174,156,55,1,1,1
cow852,1,Jersey,2,1,245,225,242,277,266,200,240,166,47,0,0,1
cow56,5,Jersey,3,0,239,347,157,258,285,190,154,210,53,0,0,0
cow361,5,Jersey,3,0,174,181,226,362,233,271,315,255,56,0,0,1
cow784,3,Jersey,5,1,266,244,304,324,266,273,255,175,53,1,1,1
cow976,4,Jersey,6,1,256,288,325,305,157,353,130,283,36,0,1,0
cow156,1,Jersey,4,0,240,300,251,259,215,241,200,323,57,1,1,0
cow421,6,Jersey,1,0,308,356,302,330,234,285,277,218,41,0,0,1
cow976,3,Jersey,1,0,212,323,291,204,182,273,183,196,30,1,0,0
cow879,4,Jersey,3,1,160,364,276,241,140,274,223,237,56,1,0,1
cow839,1,Jersey,2,0,180,333,254,227,157,234,139,319,35,0,1,1
cow1074,3,Jersey,1,1,184,195,198,215,231,352,135,270,36,0,1,0
cow57,4,Jersey,1,1,307,226,335,212,322,271,141,308,54,0,1,0
cow509,2,Jersey,1,0,138,187,217,383,215,340,164,293,39,1,0,1
cow190,5,hostlene,2,0,166,239,154,246,192,305,261,197,36,1,0,0
cow594,3,Jersey,3,1,253,362,201,298,168,318,245,255,55,0,1,1
cow889,5,Jersey,6,1,229,346,303,216,304,302,167,212,27,1,0,0
cow842,6,Jersey,2,1,317,169,306,169,269,338,236,212,50,0,0,1
cow518,1,Jersey,4,1,242,345,309,175,136,197,202,188,52,0,1,0
cow59,1,Jersey,6,1,239,341,169,363,175,209,233,232,54,0,0,0
cow111,6,Jersey,1,1,207,283,260,208,282,227,238,227,47,0,1,1
cow676,4,Jersey,2,0,227,165,254,156,308,253,312,210,43,1,0,1
cow555,5,Jersey,4,0,289,229,163,225,186,155,212,332,30,1,0,0
cow515,1,Jersey,4,0,240,253,212,220,286,295,292,273,44,0,1,1
cow697,5,Jersey,1,1,236,160,297,271,195,365,259,265,37,1,0,1
cow28,1,Jersey,3,1,237,198,334,225,229,198,208,203,57,1,1,1
cow876,6,Jersey,5,0,162,238,253,294,249,158,196,233,29,1,1,0
cow1054,1,Jersey,4,0,299,301,218,331,288,159,197,310,30,1,0,0
cow1041,4,Jersey,6,1,268,292,271,294,325,332,133,336,40,0,0,1
cow772,6,Jersey,3,1,285,331,136,337,171,363,294,311,51,1,1,1
cow930,6,Jersey,4,0,176,288,334,262,191,305,287,290,25,1,1,1
cow440,4,Jersey,4,1,310,277,276,373,220,354,233,346,56,1,0,1
cow744,1,Jersey,6,1,308,339,295,276,152,363,152,250,41,1,1,1
cow289,4,Jersey,6,1,276,223,295,157,255,176,142,297,46,1,0,0
cow802,6,Jersey,6,0,264,355,202,310,211,211,287,330,27,0,1,0
cow694,5,Jersey,3,1,135,295,174,255,231,311,266,291,45,1,0,1
cow342,6,Jersey,6,1,296,199,136,329,234,356,163,243,57,0,1,0
cow769,3,Jersey,3,1,248,244,181,193,211,330,166,237,36,0,0,1
cow1003,6,Jersey,4,1,147,250,339,267,192,319,141,248,29,0,0,0
cow468,4,Jersey,5,0,203,163,199,188,199,352,245,203,57,1,1,1
cow479,3,Jersey,5,1,148,359,273,253,248,208,208,223,53,1,1,0
cow620,3,Jersey,4,0,319,164,217,291,157,311,232,250,30,0,0,0
cow141,2,Jersey,3,1,239,319,218,177,190,270,156,156,46,1,1,0
cow836,5,Jersey,6,1,214,215,339,339,287,248,149,350,31,0,0,0
cow956,1,Jersey,2,1,175,163,222,333,184,290,294,356,28,0,0,0
cow176,2,Jersey,1,1,244,255,335,212,142,369,227,335,25,0,1,0
cow763,2,Jersey,2,0,241,217,144,222,264,339,251,315,25,1,0,0
cow391,5,Jersey,6,0,320,160,251,380,323,262,147,279,36,1,0,1
cow854,2,Jersey,3,1,226,162,283,265,138,281,221,156,44,1,1,0
cow43,6,Jersey,3,1,236,192,191,328,300,167,205,182,40,1,1,1
cow195,4,Jersey,4,1,193,212,142,356,209,258,208,196,27,1,0,1
cow755,5,Jersey,1,1,248,359,278,346,274,169,131,336,30,1,1,0
cow1037,6,Jersey,6,1,205,335,186,290,254,231,131,282,38,1,0,1
cow1016,4,Jersey,3,1,286,179,341,205,240,170,216,300,35,1,0,1
cow705,1,Jersey,5,1,314,153,317,376,260,361,168,268,51,1,1,0
cow465,3,Jersey,2,0,139,254,298,344,133,362,299,212,43,1,0,0
cow269,3,Jersey,2,0,147,231,335,313,312,205,212,272,48,1,0,1
cow166,1,Jersey,1,0,158,235,167,318,272,165,135,356,34,0,0,1
cow807,6,Jersey,3,0,173,275,185,327,154,176,297,157,37,0,0,0
cow630,4,Jersey,1,1,174,171,253,320,270,330,312,296,31,1,0,0
cow115,6,Jersey,5,1,141,185,182,216,188,247,189,274,44,1,0,1
cow323,5,Jersey,2,1,279,294,286,244,137,292,217,282,30,1,0,0
cow628,3,Jersey,5,0,272,368,230,278,284,263,175,295,39,1,0,0
cow398,5,Jersey,4,0,157,304,309,184,211,225,303,219,56,1,0,1
cow597,5,Jersey,2,0,265,351,157,386,137,372,207,293,46,1,0,1
cow1018,2,Jersey,2,1,171,249,198,267,225,204,165,360,56,0,1,0
cow1035,2,Jersey,2,0,259,184,198,335,220,297,125,207,33,0,1,0
cow1070,4,Jersey,1,0,131,154,182,197,183,286,300,199,55,1,1,0
cow462,6,Jersey,5,1,152,220,319,306,177,212,246,165,45,0,1,0
cow477,1,Jersey,6,1,322,346,325,253,162,320,289,335,33,1,0,1
cow165,4,Jersey,5,1,236,361,167,154,282,222,271,271,37,0,0,1
cow984,2,Jersey,1,1,199,269,188,263,242,196,256,197,45,1,1,0
cow630,1,Jersey,3,0,227,198,331,202,219,205,124,316,46,1,0,1
cow425,3,Jersey,4,0,233,220,241,350,296,218,288,325,51,1,0,1
cow743,5,Jersey,6,1,188,191,231,208,163,235,245,214,30,0,0,1
cow702,3,Jersey,3,1,188,340,148,392,252,268,283,227,45,1,1,1
cow556,4,Jersey,2,1,291,321,204,373,326,292,130,229,51,1,1,1
cow762,2,Jersey,2,1,210,309,343,291,286,185,151,176,30,1,1,0
cow477,2,Jersey,6,0,131,199,271,226,199,244,146,240,26,0,0,1
cow152,4,Jersey,3,1,176,353,165,348,158,320,285,180,36,1,1,1
cow23,1,Jersey,2,1,206,271,319,330,154,284,178,188,28,1,1,1
cow573,3,Jersey,4,0,270,225,281,224,227,177,269,359,29,1,0,0
cow560,6,Jersey,4,0,303,276,285,230,282,190,304,296,36,0,0,1
cow292,3,Jersey,3,1,301,213,215,314,297,189,169,192,24,0,1,1
cow292,6,Jersey,3,1,239,267,321,194,202,172,188,278,29,0,1,1
cow166,6,Jersey,1,1,304,159,214,389,242,360,194,220,47,1,1,1
cow741,6,Jersey,2,0,142,251,227,168,136,304,157,324,25,0,0,0
cow1086,2,Jersey,4,0,174,356,176,286,164,258,315,171,26,1,0,1
cow443,2,Jersey,3,0,202,278,162,326,248,238,198,215,49,1,1,1
cow632,6,Jersey,3,1,318,258,185,181,172,367,174,163,27,0,1,1
cow41,2,Jersey,3,0,142,298,255,258,311,250,252,270,38,1,1,1
cow987,5,Jersey,1,0,259,293,239,281,281,353,252,260,34,1,0,0
cow856,6,Jersey,4,1,299,347,283,237,247,175,144,338,28,0,1,0
cow840,3,Jersey,5,1,222,290,269,287,193,215,209,325,32,1,1,0
cow541,5,Jersey,6,0,247,369,146,203,141,265,236,276,37,1,0,1
cow618,3,Jersey,1,0,259,297,176,348,230,260,212,164,43,0,0,1
cow205,3,Jersey,6,0,287,253,343,359,317,281,281,246,38,1,1,0
cow829,2,Jersey,2,0,239,154,164,195,218,370,210,261,51,0,0,0
cow968,2,Jersey,3,0,275,188,320,387,250,244,273,244,49,0,0,0
cow139,4,Jersey,5,1,166,359,172,235,306,156,240,325,41,1,1,0
cow76,6,Jersey,6,1,309,355,183,224,260,155,158,299,54,0,1,0
cow248,6,Jersey,5,0,132,172,141,214,215,327,191,222,32,1,1,0
cow468,3,Jersey,4,1,232,159,192,389,217,305,278,203,34,1,1,1
cow1071,4,Jersey,4,0,139,216,155,285,321,306,249,270,32,1,0,1
cow349,2,Jersey,5,1,237,193,298,293,270,287,313,270,43,1,0,0
cow714,3,Jersey,6,0,272,303,240,180,280,350,209,325,58,0,1,0
cow99,4,Jersey,4,1,315,182,188,285,200,327,261,191,35,1,1,0
cow865,1,Jersey,5,1,322,165,226,282,325,211,215,269,34,1,0,1
cow500,6,Jersey,1,1,190,227,264,308,140,344,306,211,33,0,1,0
cow922,6,Jersey,3,0,236,355,315,304,259,160,262,343,56,0,0,1
cow380,3,Jersey,4,0,259,206,160,207,130,188,284,284,51,1,1,0
cow568,1,Jersey,1,0,157,204,343,246,243,168,163,270,37,0,0,0
cow1078,5,Jersey,2,1,227,313,300,246,272,342,204,343,56,0,1,1
cow852,3,Jersey,1,1,291,349,294,163,149,173,241,158,31,1,1,0
